image_id,ds_idx,true_label,pred_before,conf_before,mode,target_label,success,adv_label,adv_conf,gens_used,queries,x,y,r,g,b,pop_size,F,Cr,max_gens,es_target,es_nonadv,seed,commit,device
1338,1457,1,1,0.999999,untargeted,,0,1,0.999950,100,40400,6,19,0.999917,0.913042,0.655157,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1339,1458,1,1,0.999883,untargeted,,0,1,0.991835,100,40400,7,12,1.000000,0.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1340,1459,8,8,0.999868,untargeted,,1,0,0.547157,100,40400,20,14,0.000000,0.000000,0.997924,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1341,1460,6,6,1.000000,untargeted,,0,6,0.999955,100,40400,15,15,0.000000,0.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1342,1461,0,0,0.994668,untargeted,,0,0,0.717036,100,40400,9,16,0.387411,0.164844,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1343,1462,4,4,0.980614,untargeted,,1,2,0.959893,7,3200,13,16,0.651303,0.968717,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1344,1463,0,0,0.999919,untargeted,,0,0,0.931893,100,40400,17,11,0.000000,0.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1345,1464,1,1,0.997668,untargeted,,0,1,0.929636,100,40400,21,22,0.031103,0.556230,0.999751,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1346,1465,9,9,0.999910,untargeted,,0,9,0.990202,100,40400,11,13,0.000086,0.000000,0.995817,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1347,1466,7,7,1.000000,untargeted,,0,7,0.999988,100,40400,21,6,1.000000,1.000000,0.987801,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1348,1467,1,1,0.999987,untargeted,,0,1,0.999541,100,40400,9,2,1.000000,0.999259,0.999500,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1349,1468,3,3,0.999918,untargeted,,0,3,0.991646,100,40400,14,14,0.000280,0.000078,0.999278,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1350,1469,7,7,0.918489,untargeted,,1,0,0.457401,1,800,15,15,0.483720,0.565416,0.475599,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1351,1471,8,8,0.999960,untargeted,,1,0,0.973886,4,2000,15,21,1.000000,0.944293,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1352,1472,7,7,0.770536,untargeted,,1,5,0.947814,0,400,23,18,0.216629,0.300100,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1353,1473,7,7,1.000000,untargeted,,0,7,0.999996,100,40400,13,0,0.000000,0.306264,0.192855,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1354,1474,3,3,0.999840,untargeted,,0,3,0.602361,100,40400,13,14,0.000000,0.000000,0.595822,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1355,1475,9,9,0.999955,untargeted,,0,9,0.999440,100,40400,8,23,0.929729,0.872096,0.999978,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1356,1476,7,7,0.999915,untargeted,,0,7,0.975432,100,40400,16,19,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1357,1477,7,7,0.998698,untargeted,,0,7,0.678406,100,40400,14,13,0.999919,0.898410,0.581373,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1358,1478,7,7,0.999477,untargeted,,1,5,0.673206,100,40400,19,16,0.000000,0.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1359,1479,2,2,0.338927,untargeted,,1,0,0.322083,0,400,19,7,0.004514,0.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1360,1481,2,2,1.000000,untargeted,,0,2,0.999791,100,40400,23,16,0.000643,0.000114,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1361,1482,8,8,0.999932,untargeted,,0,8,0.968311,100,40400,13,18,1.000000,0.995476,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1362,1483,6,6,1.000000,untargeted,,0,6,0.999982,100,40400,26,21,1.000000,1.000000,0.902327,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1363,1484,4,4,1.000000,untargeted,,0,4,0.999993,100,40400,19,11,1.000000,0.905486,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1364,1485,0,0,0.748505,untargeted,,1,2,0.972765,3,1600,14,14,0.000000,0.212199,0.631677,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1365,1486,7,7,0.999950,untargeted,,0,7,0.966792,100,40400,9,8,0.369666,0.000078,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1366,1487,9,9,0.999988,untargeted,,0,9,0.999886,100,40400,17,23,1.000000,0.962435,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1367,1488,8,8,0.998570,untargeted,,1,0,0.946079,23,9600,19,28,0.927492,0.963076,0.926775,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1368,1489,6,6,0.999985,untargeted,,0,6,0.596265,100,40400,17,15,0.000000,0.164789,0.078488,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1369,1490,8,8,0.999998,untargeted,,0,8,0.998156,100,40400,25,8,0.997904,1.000000,0.999424,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1370,1491,4,4,0.931247,untargeted,,1,3,0.757109,1,800,24,12,0.917255,1.000000,0.772370,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1371,1493,1,1,0.999660,untargeted,,0,1,0.993215,100,40400,25,21,0.999426,0.996680,0.993720,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1372,1494,7,7,0.925757,untargeted,,1,2,0.462134,0,400,23,14,0.000000,0.059011,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1373,1496,2,2,0.988084,untargeted,,1,3,0.964910,0,400,23,8,0.000000,0.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1374,1497,8,8,1.000000,untargeted,,0,8,0.999700,100,40400,19,25,0.000277,0.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1375,1498,5,5,0.999995,untargeted,,1,3,0.787150,100,40400,16,9,0.910222,1.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1376,1499,8,8,0.999907,untargeted,,1,0,0.963052,2,1200,12,16,0.144022,0.000000,0.765090,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1377,1500,1,1,0.999995,untargeted,,0,1,0.999001,100,40400,25,19,0.891451,0.867088,0.534969,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1378,1502,2,2,0.999943,untargeted,,0,2,0.965739,100,40400,13,8,0.035378,0.692284,0.999994,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1379,1504,1,1,0.905595,untargeted,,1,8,0.865671,100,40400,18,1,0.000000,0.000478,0.211435,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1380,1505,2,2,0.999981,untargeted,,0,2,0.976763,100,40400,25,15,0.780689,0.999433,0.777998,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1381,1507,2,2,0.999968,untargeted,,0,2,0.909087,100,40400,18,13,0.462827,0.999596,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1382,1508,8,8,0.999995,untargeted,,1,0,0.913675,100,40400,19,23,0.000359,0.000044,0.542769,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1383,1509,1,1,0.977030,untargeted,,1,0,0.961516,0,400,18,25,0.000000,0.000000,0.189117,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1384,1510,8,8,0.999870,untargeted,,1,0,0.929639,2,1200,14,22,0.000000,0.000000,0.659348,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1385,1511,1,1,0.999999,untargeted,,0,1,0.999855,100,40400,14,6,0.000000,0.000141,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1386,1512,8,8,0.999997,untargeted,,0,8,0.977884,100,40400,13,6,0.000000,0.000000,0.659995,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1387,1513,6,6,0.999570,untargeted,,1,4,0.955468,22,9200,17,13,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1388,1514,0,0,0.999760,untargeted,,0,0,0.733992,100,40400,24,16,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1389,1515,2,2,0.999988,untargeted,,0,2,0.605036,100,40400,16,17,0.999546,0.821795,0.999820,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1390,1516,4,4,0.999931,untargeted,,0,4,0.858474,100,40400,15,24,1.000000,0.977292,0.998854,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1391,1517,1,1,0.999999,untargeted,,0,1,0.999990,100,40400,7,2,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1392,1518,3,3,0.998726,untargeted,,1,5,0.945623,3,1600,26,12,0.000000,0.052245,0.966668,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1393,1519,6,6,0.999999,untargeted,,0,6,0.679198,100,40400,14,18,0.000383,0.000503,0.999543,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1394,1520,7,7,0.999998,untargeted,,0,7,0.553794,100,40400,21,19,0.999554,0.999179,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1395,1521,7,7,0.881197,untargeted,,1,4,0.957841,7,3200,15,14,1.000000,1.000000,0.647603,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1396,1522,4,4,1.000000,untargeted,,1,2,0.761397,100,40400,13,17,0.000000,0.000119,0.965685,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1397,1523,4,4,1.000000,untargeted,,0,4,0.996462,100,40400,13,17,0.000391,0.000102,0.517308,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1398,1524,3,3,1.000000,untargeted,,0,3,0.993403,100,40400,20,7,0.000291,0.000000,0.583604,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1399,1525,3,3,0.999808,untargeted,,1,5,0.909760,100,40400,24,14,0.000217,0.000230,0.875813,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1400,1526,4,4,1.000000,untargeted,,0,4,0.998768,100,40400,18,7,0.999823,0.064249,0.001427,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1401,1527,5,5,0.999973,untargeted,,0,5,0.782473,100,40400,16,8,0.000816,1.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1402,1528,2,2,1.000000,untargeted,,0,2,0.999683,100,40400,18,10,0.000776,0.000053,0.636824,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1403,1530,3,3,0.999775,untargeted,,0,3,0.637006,100,40400,20,5,0.000392,0.471577,0.000136,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1404,1531,7,7,0.999998,untargeted,,0,7,0.954887,100,40400,13,13,0.000000,0.000000,0.280503,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1405,1532,8,8,0.999983,untargeted,,0,8,0.851239,100,40400,25,12,0.998469,0.000000,0.000113,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1406,1533,4,4,0.999998,untargeted,,0,4,0.998080,100,40400,7,8,0.000000,0.001801,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1407,1534,4,4,1.000000,untargeted,,0,4,0.999871,100,40400,25,23,0.000000,0.061138,0.778264,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1408,1535,4,4,0.999984,untargeted,,0,4,0.998903,100,40400,15,8,0.000000,0.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1409,1537,4,4,1.000000,untargeted,,0,4,0.999443,100,40400,23,20,1.000000,0.998003,0.999180,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1410,1538,3,3,0.942136,untargeted,,1,4,0.608202,1,800,25,11,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1411,1539,2,2,0.999988,untargeted,,0,2,0.998260,100,40400,14,23,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1412,1540,8,8,1.000000,untargeted,,0,8,0.939346,100,40400,19,26,1.000000,0.962260,0.999474,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1413,1541,4,4,1.000000,untargeted,,0,4,0.999433,100,40400,19,18,1.000000,0.999238,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1414,1542,5,5,0.999998,untargeted,,1,3,0.780359,100,40400,17,14,0.686509,1.000000,0.693988,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1415,1543,5,5,1.000000,untargeted,,0,5,0.998717,100,40400,15,10,0.880172,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1416,1544,4,4,0.999999,untargeted,,0,4,0.998602,100,40400,8,16,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1417,1545,1,1,0.999667,untargeted,,0,1,0.946964,100,40400,23,16,0.999972,1.000000,0.998901,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1418,1546,4,4,1.000000,untargeted,,0,4,0.999837,100,40400,16,21,1.000000,0.999234,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1419,1547,2,2,0.999744,untargeted,,1,0,0.529932,100,40400,15,21,0.712334,0.468251,0.029456,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1420,1548,5,5,0.955714,untargeted,,1,4,0.967354,14,6000,22,7,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1421,1549,1,1,0.969098,untargeted,,1,9,0.762876,100,40400,12,2,0.980958,0.787726,0.483646,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1422,1550,6,6,0.999188,untargeted,,0,6,0.925980,100,40400,12,10,0.001964,0.964990,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1423,1551,4,4,0.999997,untargeted,,0,4,0.996503,100,40400,22,2,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1424,1552,3,3,0.488460,untargeted,,1,4,0.971842,0,400,24,16,1.000000,0.219875,0.588252,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1425,1553,4,4,1.000000,untargeted,,0,4,0.939085,100,40400,17,3,1.000000,0.893841,0.999877,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1426,1554,4,4,0.999955,untargeted,,0,4,0.968281,100,40400,15,14,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1427,1555,0,0,0.945605,untargeted,,1,2,0.702611,100,40400,24,7,1.000000,0.999203,0.949881,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1428,1556,8,8,0.999698,untargeted,,1,0,0.902824,100,40400,21,22,0.995472,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1429,1557,8,8,0.999849,untargeted,,1,2,0.821949,100,40400,18,7,0.000616,0.000000,0.594756,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1430,1558,4,4,0.999964,untargeted,,0,4,0.959840,100,40400,11,7,0.999340,0.840061,0.999695,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1431,1560,7,7,0.999992,untargeted,,0,7,0.998994,100,40400,21,6,1.000000,1.000000,0.998078,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1432,1561,5,5,0.643823,untargeted,,1,3,0.936679,2,1200,19,7,0.641788,0.380150,0.281957,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1433,1562,6,6,1.000000,untargeted,,0,6,0.999994,100,40400,27,14,0.000000,0.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1434,1563,9,9,0.999997,untargeted,,0,9,0.999659,100,40400,19,4,0.000571,0.000142,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1435,1564,1,1,0.999480,untargeted,,0,1,0.989402,100,40400,26,7,0.649139,0.849513,0.946009,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1436,1565,6,6,0.999997,untargeted,,0,6,0.993102,100,40400,15,11,0.000000,0.000343,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1437,1566,7,7,0.999987,untargeted,,0,7,0.938844,100,40400,14,14,1.000000,0.766955,0.575806,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1438,1567,2,2,0.999705,untargeted,,0,2,0.699025,100,40400,13,3,0.001310,0.000000,0.000669,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1439,1568,0,0,0.999804,untargeted,,0,0,0.994030,100,40400,24,5,0.000013,0.000000,0.419693,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1440,1569,1,1,0.999998,untargeted,,0,1,0.999817,100,40400,23,2,0.999771,0.977246,0.677360,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1441,1570,4,4,0.996778,untargeted,,0,4,0.861998,100,40400,4,20,1.000000,0.848178,0.903881,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1442,1571,5,5,0.999849,untargeted,,0,5,0.886090,100,40400,10,7,0.000329,0.002215,0.999266,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1443,1572,6,6,0.998916,untargeted,,1,3,0.949195,30,12400,17,14,1.000000,0.984384,0.848435,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1444,1573,0,0,1.000000,untargeted,,0,0,0.999990,100,40400,24,20,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1445,1574,0,0,0.999971,untargeted,,1,9,0.507403,100,40400,17,23,1.000000,0.000000,0.000396,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1446,1575,2,2,0.999992,untargeted,,0,2,0.998744,100,40400,20,9,0.567679,0.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1447,1576,7,7,0.989691,untargeted,,1,2,0.948434,19,8000,18,9,0.512366,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1448,1578,6,6,0.999961,untargeted,,0,6,0.846851,100,40400,13,19,0.000000,0.000835,0.996424,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1449,1579,0,0,0.999815,untargeted,,0,0,0.973175,100,40400,16,25,0.254406,0.000395,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1450,1581,2,2,0.999632,untargeted,,1,8,0.909798,9,4000,18,18,0.076374,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1451,1582,9,9,0.999996,untargeted,,0,9,0.998281,100,40400,7,15,0.999364,0.958794,0.999315,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1452,1583,1,1,0.990508,untargeted,,1,9,0.955490,15,6400,18,21,0.951839,0.710315,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1453,1585,7,7,0.999997,untargeted,,1,3,0.950506,0,400,19,13,1.000000,0.828212,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1454,1586,5,5,1.000000,untargeted,,0,5,0.999987,100,40400,6,18,0.000000,0.000000,0.639086,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1455,1587,2,2,0.995135,untargeted,,1,0,0.873243,100,40400,11,11,0.001447,0.000000,0.000076,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1456,1588,5,5,1.000000,untargeted,,0,5,0.999525,100,40400,12,20,0.999927,0.857956,0.833920,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1457,1589,6,6,0.999831,untargeted,,0,6,0.902081,100,40400,23,11,0.999198,0.999893,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1458,1590,4,4,0.995559,untargeted,,1,2,0.787284,100,40400,17,15,1.000000,1.000000,0.076340,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1459,1591,1,1,0.999990,untargeted,,0,1,0.999530,100,40400,5,27,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1460,1592,4,4,0.999893,untargeted,,1,3,0.964821,12,5200,17,19,1.000000,1.000000,0.774119,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1461,1593,3,3,0.999999,untargeted,,0,3,0.933960,100,40400,10,14,0.000292,0.000000,0.999191,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1462,1594,3,3,0.999948,untargeted,,1,5,0.961911,11,4800,12,4,0.000000,0.059811,0.837752,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1463,1596,0,0,1.000000,untargeted,,0,0,0.999950,100,40400,24,5,0.992707,0.502363,0.776008,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1464,1597,3,3,1.000000,untargeted,,0,3,0.999833,100,40400,22,15,0.000000,0.000000,0.667456,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1465,1598,5,5,1.000000,untargeted,,0,5,0.984160,100,40400,14,15,0.277584,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1466,1599,5,5,0.999990,untargeted,,0,5,0.999435,100,40400,16,17,0.972259,1.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1467,1600,8,8,0.999499,untargeted,,1,0,0.845291,5,2400,17,19,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1468,1601,9,9,0.999491,untargeted,,0,9,0.965191,100,40400,17,18,1.000000,0.988403,0.997072,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1469,1602,7,7,0.999999,untargeted,,0,7,0.875730,100,40400,9,13,0.000000,0.000149,0.999474,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1470,1603,3,3,1.000000,untargeted,,0,3,0.995265,100,40400,13,15,1.000000,0.728734,0.999959,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1471,1604,1,1,0.984126,untargeted,,1,0,0.937931,100,40400,12,17,0.218023,0.095762,0.987385,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1472,1605,3,3,0.921815,untargeted,,1,5,0.911388,4,2000,17,20,0.000000,0.000000,0.777722,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1473,1606,3,3,0.897212,untargeted,,1,5,0.938851,22,9200,10,15,0.001384,0.000000,0.510714,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1474,1607,3,3,0.999389,untargeted,,1,7,0.576307,100,40400,21,9,1.000000,0.999719,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1475,1608,4,4,1.000000,untargeted,,0,4,0.999301,100,40400,14,14,0.000106,0.000080,0.593035,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1476,1609,4,4,0.999995,untargeted,,0,4,0.548441,100,40400,19,10,0.000390,0.001473,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1477,1611,3,3,1.000000,untargeted,,0,3,0.999960,100,40400,8,12,0.000000,0.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1478,1612,3,3,0.999836,untargeted,,0,3,0.828525,100,40400,13,15,0.999424,0.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1479,1613,8,8,0.999904,untargeted,,0,8,0.975777,100,40400,3,10,0.000000,0.000000,0.440083,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1480,1614,1,1,0.997417,untargeted,,0,1,0.959591,100,40400,12,13,0.340762,0.999886,0.252979,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1481,1615,7,7,0.999993,untargeted,,0,7,0.770056,100,40400,18,13,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1482,1616,7,7,0.999999,untargeted,,0,7,0.998776,100,40400,18,20,0.000484,0.000000,0.972154,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1483,1617,0,0,0.999979,untargeted,,0,0,0.996806,100,40400,22,13,0.858987,0.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1484,1618,7,7,0.493063,untargeted,,1,5,0.501334,0,400,17,12,1.000000,0.407180,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1485,1619,4,4,0.999979,untargeted,,0,4,0.990654,100,40400,21,2,1.000000,0.999010,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1486,1620,5,5,0.732029,untargeted,,1,3,0.998061,0,400,23,12,0.000000,0.879852,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1487,1621,1,1,0.999987,untargeted,,0,1,0.971180,100,40400,10,25,0.000206,0.000094,0.890508,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1488,1622,4,4,1.000000,untargeted,,0,4,0.993872,100,40400,17,4,0.000386,0.000123,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1489,1623,2,2,0.992876,untargeted,,1,4,0.965409,43,17600,19,22,0.000000,1.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1490,1624,4,4,1.000000,untargeted,,0,4,0.999170,100,40400,10,13,1.000000,0.953870,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1491,1625,3,3,0.996942,untargeted,,1,5,0.948546,27,11200,26,13,1.000000,0.961814,0.938460,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1492,1626,9,9,0.990619,untargeted,,1,0,0.967237,2,1200,14,22,1.000000,0.561598,0.376560,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1493,1627,9,9,0.999985,untargeted,,0,9,0.996234,100,40400,3,7,0.000181,0.000000,0.982655,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1494,1628,4,4,0.996665,untargeted,,1,2,0.999182,1,800,18,15,0.944757,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
1495,1629,9,9,0.987837,untargeted,,1,3,0.488170,100,40400,19,25,0.000570,0.266835,0.000209,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
