image_id,ds_idx,true_label,target_label,pred_before,conf_before,success,adv_label,adv_conf,gens_used,queries,x,y,r,g,b,pop_size,F,Cr,max_gens,es_target,seed,commit,device
20,22,4,7,4,0.976825,1,2,0.529019,50,20400,15,6,1.000000,0.730138,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
20,22,4,8,4,0.976825,1,8,0.920608,31,12800,17,17,1.000000,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
20,22,4,9,4,0.976825,0,4,0.398779,50,20400,15,6,1.000000,0.000000,0.641572,400,0.5,0.9,50,0.9,1337,d245230,mps
21,23,9,0,9,1.000000,0,9,0.999999,50,20400,27,8,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
21,23,9,1,9,1.000000,0,9,0.999999,50,20400,2,12,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
21,23,9,2,9,1.000000,0,9,0.999999,50,20400,25,8,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
21,23,9,3,9,1.000000,0,9,1.000000,50,20400,14,2,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
21,23,9,4,9,1.000000,0,9,1.000000,50,20400,17,4,1.000000,0.579797,0.682362,400,0.5,0.9,50,0.9,1337,d245230,mps
21,23,9,5,9,1.000000,0,9,1.000000,50,20400,17,4,1.000000,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
21,23,9,6,9,1.000000,0,9,0.999999,50,20400,27,8,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
21,23,9,7,9,1.000000,0,9,0.999999,50,20400,27,8,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
21,23,9,8,9,1.000000,0,9,1.000000,50,20400,10,5,0.986529,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
22,24,5,0,5,0.994222,1,4,0.499889,50,20400,16,11,0.000000,0.000000,0.610609,400,0.5,0.9,50,0.9,1337,d245230,mps
22,24,5,1,5,0.994222,1,4,0.541094,50,20400,16,11,0.046329,0.000000,0.463315,400,0.5,0.9,50,0.9,1337,d245230,mps
22,24,5,2,5,0.994222,0,5,0.627139,50,20400,19,12,0.000000,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
22,24,5,3,5,0.994222,1,3,0.716646,50,20400,9,12,0.000000,1.000000,0.254346,400,0.5,0.9,50,0.9,1337,d245230,mps
22,24,5,4,5,0.994222,1,4,0.662384,50,20400,16,9,0.000000,0.000000,0.222178,400,0.5,0.9,50,0.9,1337,d245230,mps
22,24,5,6,5,0.994222,1,4,0.633287,50,20400,16,11,0.028096,0.003488,0.091760,400,0.5,0.9,50,0.9,1337,d245230,mps
22,24,5,7,5,0.994222,0,5,0.970356,50,20400,10,3,0.048345,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
22,24,5,8,5,0.994222,1,4,0.394397,50,20400,11,11,0.000000,0.746738,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
22,24,5,9,5,0.994222,0,5,0.809699,50,20400,15,7,0.000000,0.040404,0.881989,400,0.5,0.9,50,0.9,1337,d245230,mps
23,25,2,0,2,0.895684,1,0,0.579026,50,20400,13,22,0.772593,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
23,25,2,1,2,0.895684,0,2,0.464731,50,20400,13,21,1.000000,1.000000,0.683337,400,0.5,0.9,50,0.9,1337,d245230,mps
23,25,2,3,2,0.895684,1,3,0.927991,7,3200,24,21,1.000000,1.000000,0.834805,400,0.5,0.9,50,0.9,1337,d245230,mps
23,25,2,4,2,0.895684,0,2,0.658858,50,20400,8,7,1.000000,0.525738,0.868385,400,0.5,0.9,50,0.9,1337,d245230,mps
23,25,2,5,2,0.895684,0,2,0.394653,50,20400,24,24,0.250780,0.692729,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
23,25,2,6,2,0.895684,1,0,0.545095,50,20400,13,22,0.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
23,25,2,7,2,0.895684,1,7,0.509963,50,20400,5,15,0.000000,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
23,25,2,8,2,0.895684,0,2,0.537986,50,20400,13,25,1.000000,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
23,25,2,9,2,0.895684,1,3,0.488861,50,20400,16,29,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
24,26,4,0,4,0.999963,0,4,0.491590,50,20400,15,25,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
24,26,4,1,4,0.999963,0,4,0.678023,50,20400,18,23,0.921635,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
24,26,4,2,4,0.999963,1,2,0.562751,50,20400,13,9,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
24,26,4,3,4,0.999963,1,3,0.944065,0,400,15,19,1.000000,1.000000,0.264907,400,0.5,0.9,50,0.9,1337,d245230,mps
24,26,4,5,4,0.999963,1,5,0.759612,50,20400,18,25,1.000000,0.500000,0.707479,400,0.5,0.9,50,0.9,1337,d245230,mps
24,26,4,6,4,0.999963,0,4,0.965955,50,20400,25,16,0.113982,1.000000,0.846054,400,0.5,0.9,50,0.9,1337,d245230,mps
24,26,4,7,4,0.999963,0,4,0.676442,50,20400,18,23,0.901731,0.990987,0.966014,400,0.5,0.9,50,0.9,1337,d245230,mps
24,26,4,8,4,0.999963,0,4,0.619172,50,20400,18,23,0.953802,0.500000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
24,26,4,9,4,0.999963,1,3,0.687056,50,20400,16,26,1.000000,1.000000,0.785071,400,0.5,0.9,50,0.9,1337,d245230,mps
25,27,0,1,0,1.000000,0,0,0.999976,50,20400,10,15,1.000000,0.954233,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
25,27,0,2,0,1.000000,0,0,0.999881,50,20400,22,2,0.000000,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
25,27,0,3,0,1.000000,0,0,0.999975,50,20400,10,15,1.000000,1.000000,0.992716,400,0.5,0.9,50,0.9,1337,d245230,mps
25,27,0,4,0,1.000000,0,0,0.999919,50,20400,22,1,0.000000,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
25,27,0,5,0,1.000000,0,0,0.999984,50,20400,11,14,0.815064,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
25,27,0,6,0,1.000000,0,0,0.999981,50,20400,19,10,0.000000,0.000000,0.691113,400,0.5,0.9,50,0.9,1337,d245230,mps
25,27,0,7,0,1.000000,0,0,0.999994,50,20400,17,26,0.000000,0.039964,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
25,27,0,8,0,1.000000,0,0,0.999948,50,20400,11,15,0.939872,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
25,27,0,9,0,1.000000,0,0,0.999960,50,20400,11,15,0.958346,0.785445,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
26,28,9,0,9,0.999637,0,9,0.626126,50,20400,15,12,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
26,28,9,1,9,0.999637,1,1,0.893385,50,20400,14,12,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
26,28,9,2,9,0.999637,0,9,0.999591,50,20400,20,5,0.364065,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
26,28,9,3,9,0.999637,1,1,0.836595,50,20400,15,14,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
26,28,9,4,9,0.999637,0,9,0.649095,50,20400,15,12,1.000000,0.964164,0.965615,400,0.5,0.9,50,0.9,1337,d245230,mps
26,28,9,5,9,0.999637,0,9,0.681279,50,20400,15,12,0.865872,0.887152,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
26,28,9,6,9,0.999637,1,1,0.760673,50,20400,15,14,0.786066,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
26,28,9,7,9,0.999637,0,9,0.626126,50,20400,15,12,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
26,28,9,8,9,0.999637,0,9,0.704419,50,20400,14,13,0.829192,0.334288,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
27,29,6,0,6,0.994992,0,6,0.906827,50,20400,23,28,1.000000,0.762360,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
27,29,6,1,6,0.994992,0,6,0.967874,50,20400,12,11,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
27,29,6,2,6,0.994992,0,6,0.691861,50,20400,21,22,0.000000,0.000000,0.197463,400,0.5,0.9,50,0.9,1337,d245230,mps
27,29,6,3,6,0.994992,0,6,0.961735,50,20400,15,12,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
27,29,6,4,6,0.994992,0,6,0.974576,50,20400,9,10,0.972614,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
27,29,6,5,6,0.994992,0,6,0.957366,50,20400,13,10,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
27,29,6,7,6,0.994992,0,6,0.973519,50,20400,9,10,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
27,29,6,8,6,0.994992,0,6,0.967874,50,20400,12,11,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
27,29,6,9,6,0.994992,0,6,0.997058,50,20400,14,29,1.000000,1.000000,0.855506,400,0.5,0.9,50,0.9,1337,d245230,mps
28,30,6,0,6,0.997366,1,3,0.904089,50,20400,11,12,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
28,30,6,1,6,0.997366,1,3,0.873636,50,20400,12,11,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
28,30,6,2,6,0.997366,1,3,0.602642,50,20400,11,13,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
28,30,6,3,6,0.997366,1,3,0.990776,0,400,9,12,0.624662,0.890071,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
28,30,6,4,6,0.997366,1,3,0.802240,50,20400,16,19,0.968468,0.964921,0.954022,400,0.5,0.9,50,0.9,1337,d245230,mps
28,30,6,5,6,0.997366,0,6,0.431062,50,20400,10,13,0.615029,0.616489,0.660505,400,0.5,0.9,50,0.9,1337,d245230,mps
28,30,6,7,6,0.997366,0,6,0.724563,50,20400,2,9,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
28,30,6,8,6,0.997366,1,3,0.702535,50,20400,10,13,1.000000,1.000000,0.335230,400,0.5,0.9,50,0.9,1337,d245230,mps
28,30,6,9,6,0.997366,0,6,0.926204,50,20400,6,19,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
29,31,5,0,5,1.000000,0,5,0.871979,50,20400,13,14,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
29,31,5,1,5,1.000000,0,5,0.871979,50,20400,13,14,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
29,31,5,2,5,1.000000,0,5,0.984353,50,20400,17,8,0.000000,0.299454,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
29,31,5,3,5,1.000000,1,3,0.862751,50,20400,17,11,0.000000,0.345323,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
29,31,5,4,5,1.000000,0,5,0.674923,50,20400,17,10,1.000000,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
29,31,5,6,5,1.000000,0,5,0.732535,50,20400,15,10,0.000000,0.634712,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
29,31,5,7,5,1.000000,0,5,0.871979,50,20400,13,14,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
29,31,5,8,5,1.000000,0,5,0.752919,50,20400,12,13,0.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
29,31,5,9,5,1.000000,0,5,0.871979,50,20400,13,14,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
30,32,4,0,4,0.999955,0,4,0.746205,50,20400,16,13,0.000000,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
30,32,4,1,4,0.999955,0,4,0.705785,50,20400,16,13,0.000000,0.000000,0.872116,400,0.5,0.9,50,0.9,1337,d245230,mps
30,32,4,2,4,0.999955,1,2,0.533232,50,20400,14,24,0.000000,0.000000,0.718419,400,0.5,0.9,50,0.9,1337,d245230,mps
30,32,4,3,4,0.999955,1,3,0.737485,50,20400,16,13,0.000000,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
30,32,4,5,4,0.999955,1,5,0.770134,50,20400,16,15,0.000000,0.000000,0.071083,400,0.5,0.9,50,0.9,1337,d245230,mps
30,32,4,6,4,0.999955,0,4,0.642483,50,20400,16,14,0.013205,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
30,32,4,7,4,0.999955,0,4,0.713256,50,20400,16,13,0.032304,0.000000,0.804445,400,0.5,0.9,50,0.9,1337,d245230,mps
30,32,4,8,4,0.999955,0,4,0.597227,50,20400,16,14,0.000000,0.000000,0.560515,400,0.5,0.9,50,0.9,1337,d245230,mps
30,32,4,9,4,0.999955,0,4,0.627963,50,20400,16,14,0.000000,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
31,33,5,0,5,0.997110,0,5,0.907408,50,20400,15,3,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
31,33,5,1,5,0.997110,0,5,0.676799,50,20400,13,22,1.000000,0.759911,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
31,33,5,2,5,0.997110,1,2,0.675964,50,20400,24,8,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
31,33,5,3,5,0.997110,0,5,0.586356,50,20400,13,22,0.969018,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
31,33,5,4,5,0.997110,0,5,0.691548,50,20400,21,6,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
31,33,5,6,5,0.997110,0,5,0.818053,50,20400,9,19,1.000000,1.000000,0.730311,400,0.5,0.9,50,0.9,1337,d245230,mps
31,33,5,7,5,0.997110,0,5,0.865451,50,20400,13,2,0.634242,0.880334,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
31,33,5,8,5,0.997110,0,5,0.816123,50,20400,17,21,0.306062,1.000000,0.843081,400,0.5,0.9,50,0.9,1337,d245230,mps
31,33,5,9,5,0.997110,0,5,0.931449,50,20400,7,15,1.000000,1.000000,0.829886,400,0.5,0.9,50,0.9,1337,d245230,mps
32,34,9,0,9,1.000000,0,9,0.999973,50,20400,9,16,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
32,34,9,1,9,1.000000,0,9,0.999983,50,20400,15,19,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
32,34,9,2,9,1.000000,0,9,0.999986,50,20400,7,14,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
32,34,9,3,9,1.000000,0,9,0.999977,50,20400,8,15,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
32,34,9,4,9,1.000000,0,9,0.999983,50,20400,15,19,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
32,34,9,5,9,1.000000,0,9,0.999989,50,20400,15,20,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
32,34,9,6,9,1.000000,0,9,0.999983,50,20400,15,19,1.000000,0.849943,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
32,34,9,7,9,1.000000,0,9,0.999983,50,20400,15,19,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
32,34,9,8,9,1.000000,0,9,0.999983,50,20400,15,19,0.983263,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
33,35,2,0,2,0.973726,0,2,0.653633,50,20400,20,22,1.000000,0.630271,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
33,35,2,1,2,0.973726,0,2,0.512285,50,20400,22,16,0.528109,0.576853,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
33,35,2,3,2,0.973726,1,3,0.941477,1,800,18,13,0.929131,0.537544,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
33,35,2,4,2,0.973726,0,2,0.685675,50,20400,10,13,0.000000,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
33,35,2,5,2,0.973726,0,2,0.918561,50,20400,11,1,1.000000,0.716779,0.680216,400,0.5,0.9,50,0.9,1337,d245230,mps
33,35,2,6,2,0.973726,0,2,0.712991,50,20400,17,27,1.000000,1.000000,0.928120,400,0.5,0.9,50,0.9,1337,d245230,mps
33,35,2,7,2,0.973726,0,2,0.869977,50,20400,20,1,1.000000,0.119832,0.282833,400,0.5,0.9,50,0.9,1337,d245230,mps
33,35,2,8,2,0.973726,1,8,0.502186,50,20400,15,13,0.030475,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
33,35,2,9,2,0.973726,0,2,0.903725,50,20400,8,28,1.000000,1.000000,0.517948,400,0.5,0.9,50,0.9,1337,d245230,mps
34,36,4,0,4,0.979035,0,4,0.714224,50,20400,18,15,0.905984,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
34,36,4,1,4,0.979035,0,4,0.512140,50,20400,21,2,0.000000,0.199963,0.641781,400,0.5,0.9,50,0.9,1337,d245230,mps
34,36,4,2,4,0.979035,1,7,0.541691,50,20400,21,2,0.000000,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
34,36,4,3,4,0.979035,0,4,0.442419,50,20400,21,2,0.000000,0.302824,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
34,36,4,5,4,0.979035,1,5,0.927350,43,17600,19,16,0.000000,0.000000,0.450817,400,0.5,0.9,50,0.9,1337,d245230,mps
34,36,4,6,4,0.979035,0,4,0.404336,50,20400,21,2,0.142614,0.029064,0.768694,400,0.5,0.9,50,0.9,1337,d245230,mps
34,36,4,7,4,0.979035,1,7,0.473538,50,20400,21,1,0.000000,0.000000,0.932755,400,0.5,0.9,50,0.9,1337,d245230,mps
34,36,4,8,4,0.979035,0,4,0.716002,50,20400,22,5,0.000000,0.919579,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
34,36,4,9,4,0.979035,1,7,0.485888,50,20400,21,2,0.000000,0.078754,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
35,37,1,0,1,0.703701,1,9,0.450771,50,20400,10,28,0.331359,0.688395,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
35,37,1,2,1,0.703701,0,1,0.719420,50,20400,3,3,0.000000,0.000000,0.259448,400,0.5,0.9,50,0.9,1337,d245230,mps
35,37,1,3,1,0.703701,1,9,0.478273,50,20400,11,15,0.524277,0.064738,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
35,37,1,4,1,0.703701,1,9,0.480062,50,20400,10,14,1.000000,0.722521,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
35,37,1,5,1,0.703701,1,9,0.480659,50,20400,10,14,1.000000,0.795558,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
35,37,1,6,1,0.703701,1,9,0.484854,50,20400,10,14,1.000000,0.759738,0.836388,400,0.5,0.9,50,0.9,1337,d245230,mps
35,37,1,7,1,0.703701,1,9,0.476711,50,20400,10,14,1.000000,0.968360,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
35,37,1,8,1,0.703701,0,1,0.688655,50,20400,11,4,1.000000,0.501557,0.098111,400,0.5,0.9,50,0.9,1337,d245230,mps
35,37,1,9,1,0.703701,1,9,0.907073,1,800,15,21,0.000000,0.950398,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
36,38,9,0,9,0.999964,0,9,0.999362,50,20400,12,28,0.000000,0.000000,0.626550,400,0.5,0.9,50,0.9,1337,d245230,mps
36,38,9,1,9,0.999964,0,9,0.999740,50,20400,13,20,0.003941,0.000000,0.228214,400,0.5,0.9,50,0.9,1337,d245230,mps
36,38,9,2,9,0.999964,0,9,0.999808,50,20400,9,2,0.000000,0.000000,0.399332,400,0.5,0.9,50,0.9,1337,d245230,mps
36,38,9,3,9,0.999964,0,9,0.999444,50,20400,12,28,0.088857,0.000000,0.653464,400,0.5,0.9,50,0.9,1337,d245230,mps
36,38,9,4,9,0.999964,0,9,0.999455,50,20400,12,28,0.000000,0.124525,0.906816,400,0.5,0.9,50,0.9,1337,d245230,mps
36,38,9,5,9,0.999964,0,9,0.999636,50,20400,12,28,0.096715,0.123518,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
36,38,9,6,9,0.999964,0,9,0.999863,50,20400,20,4,0.000000,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
36,38,9,7,9,0.999964,0,9,0.999861,50,20400,7,2,0.000000,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
36,38,9,8,9,0.999964,0,9,0.999790,50,20400,10,2,0.000000,0.000000,0.080136,400,0.5,0.9,50,0.9,1337,d245230,mps
37,39,5,0,5,1.000000,0,5,0.983282,50,20400,21,13,0.000000,0.377681,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
37,39,5,1,5,1.000000,0,5,0.887483,50,20400,21,13,0.000000,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
37,39,5,2,5,1.000000,0,5,0.999979,50,20400,12,23,0.294726,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
37,39,5,3,5,1.000000,0,5,0.999805,50,20400,20,13,0.000000,0.461294,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
37,39,5,4,5,1.000000,0,5,0.999982,50,20400,13,23,0.237378,0.000000,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
37,39,5,6,5,1.000000,0,5,0.999981,50,20400,12,22,0.000000,0.213830,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
37,39,5,7,5,1.000000,0,5,0.887483,50,20400,21,13,0.000000,0.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
37,39,5,8,5,1.000000,0,5,0.999991,50,20400,13,23,0.905326,0.021842,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
37,39,5,9,5,1.000000,0,5,0.999988,50,20400,13,23,0.000000,0.662720,0.426922,400,0.5,0.9,50,0.9,1337,d245230,mps
38,40,4,0,4,0.999835,0,4,0.736201,50,20400,17,10,0.036437,0.019510,0.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
38,40,4,1,4,0.999835,0,4,0.933748,50,20400,18,22,1.000000,1.000000,0.979662,400,0.5,0.9,50,0.9,1337,d245230,mps
38,40,4,2,4,0.999835,0,4,0.907559,50,20400,16,20,1.000000,0.875882,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
38,40,4,3,4,0.999835,0,4,0.980508,50,20400,8,15,1.000000,1.000000,1.000000,400,0.5,0.9,50,0.9,1337,d245230,mps
38,40,4,5,4,0.999835,0,4,0.991370,50,20400,21,9,0.000000,0.000000,0.247063,400,0.5,0.9,50,0.9,1337,d245230,mps
