ds_idx,true_label,pred_before,conf_before,targets,hit_mask,gens_used,queries,best_xy_rgb_per_target,adv_labels_per_target,adv_confs_per_target,pop,max_gens,F,Cr,es_target,xy_topk,xy_mutate_prob,seed,device,prior
3137,5,5,0.999512,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(22,8,0.0000,0.0000,0.4513)|(20,18,0.0000,0.0000,1.0000)|(20,18,0.0000,0.1678,0.4954)|(22,8,0.0000,0.0219,1.0000)|(22,19,0.0000,0.1451,0.4657)|(14,1,0.0000,0.0000,1.0000)|(19,3,0.0730,0.0000,1.0000)|(23,8,0.0000,0.0283,1.0000)|(20,19,0.9123,0.0000,0.0000)",3|5|5|3|5|5|5|5|5,0.612305|0.999512|0.999512|0.864746|0.999512|0.998047|0.934570|0.778320|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3138,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(5,24,1.0000,0.9994,1.0000)|(4,24,0.5000,1.0000,0.8977)|(6,24,1.0000,1.0000,0.9993)|(8,25,1.0000,1.0000,0.9980)|(12,27,1.0000,1.0000,0.8612)|(6,24,1.0000,0.9995,1.0000)|(13,29,1.0000,1.0000,0.9451)|(5,22,1.0000,1.0000,0.9984)|(13,29,1.0000,1.0000,0.8570)",8|8|8|8|8|8|8|8|8,0.991211|0.998535|0.990723|0.996582|0.995605|0.991211|0.951660|0.997070|0.950684,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3139,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(18,10,1.0000,1.0000,1.0000)|(13,25,1.0000,1.0000,1.0000)|(18,27,1.0000,0.9984,1.0000)|(18,27,1.0000,0.2006,0.8220)|(9,28,1.0000,0.0194,0.0000)|(9,28,1.0000,1.0000,1.0000)|(17,24,1.0000,1.0000,0.9974)|(13,28,1.0000,1.0000,1.0000)|(11,27,1.0000,1.0000,0.8957)",2|2|2|2|2|2|2|2|2,1.000000|1.000000|0.997559|0.998535|0.999023|0.999512|0.990234|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3140,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(12,12,0.0000,0.0000,0.9751)|(12,12,1.0000,1.0000,1.0000)|(12,10,0.0000,0.0000,1.0000)|(4,11,0.0000,0.0000,0.7347)|(11,29,0.0000,0.0449,1.0000)|(10,28,0.0000,0.0000,1.0000)|(10,28,0.0000,0.0000,0.7263)|(10,28,0.0000,0.0000,0.7150)|(11,29,1.0000,0.9104,1.0000)",8|8|8|8|8|8|8|8|8,1.000000|1.000000|0.999512|0.999512|0.861816|0.875977|0.895020|0.896484|0.998047,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3141,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(8,19,1.0000,1.0000,1.0000)|(17,14,1.0000,1.0000,1.0000)|(14,10,1.0000,0.8414,0.5048)|(17,14,1.0000,0.9108,0.8936)|(16,4,0.9223,0.7931,0.9702)|(17,16,0.9896,1.0000,0.9229)|(20,20,1.0000,1.0000,1.0000)|(17,14,1.0000,0.9861,0.8726)|(17,18,1.0000,1.0000,1.0000)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3142,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(23,22,1.0000,0.7976,1.0000)|(16,28,1.0000,1.0000,1.0000)|(16,28,0.0000,0.0000,0.9000)|(14,16,0.8067,0.7573,1.0000)|(21,8,0.0000,0.0000,1.0000)|(19,9,1.0000,1.0000,0.9537)|(21,25,0.0128,0.0000,1.0000)|(13,2,1.0000,0.9394,1.0000)|(14,17,1.0000,1.0000,1.0000)",5|5|5|5|5|5|5|5|5,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3143,3,3,1.000000,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,2,0.0000,0.0000,0.6088)|(11,14,0.0000,0.0682,0.8677)|(15,2,0.0000,0.0000,0.7830)|(17,25,0.0000,0.0000,0.8099)|(19,15,0.0000,0.0000,0.7624)|(11,13,0.0000,0.0000,0.8032)|(15,2,0.0000,0.0000,0.6979)|(8,5,0.0000,0.0000,0.6717)|(15,2,0.0000,0.0000,0.6883)",3|3|3|3|3|3|3|3|3,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3144,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,9,1.0000,1.0000,1.0000)|(19,9,0.5213,0.0000,0.4633)|(23,17,0.4286,0.0000,0.0843)|(6,24,0.4587,0.0129,0.0000)|(4,25,0.0000,0.0000,0.6429)|(21,3,0.5353,0.0000,0.0000)|(23,17,0.4927,0.0000,0.1176)|(23,11,0.9183,0.9515,0.7114)|(28,16,0.0000,1.0000,0.0000)",1|1|1|1|1|1|1|1|1,0.999512|1.000000|0.999023|0.999512|0.999512|1.000000|0.999023|0.999512|0.998535,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3145,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(13,17,0.2328,0.3403,0.0000)|(10,17,0.9180,1.0000,0.8810)|(13,15,0.0000,0.1541,1.0000)|(10,17,0.7279,1.0000,1.0000)|(8,12,0.6615,0.5354,0.5809)|(29,25,0.7028,0.8805,1.0000)|(16,16,0.3139,0.2217,0.7072)|(11,13,0.0301,0.0000,0.0000)|(16,16,0.2547,0.1374,0.3642)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3146,2,2,0.922363,0|1|3|4|5|6|7|8|9,1|0|0|0|0|0|0|0|0,40,70848,"(21,15,1.0000,0.9847,1.0000)|(23,19,0.0000,0.0000,0.9988)|(13,9,1.0000,0.7018,0.2817)|(15,7,0.9029,0.7918,0.9486)|(23,12,0.0000,0.0000,1.0000)|(13,11,0.0000,0.0000,1.0000)|(25,13,1.0000,1.0000,0.6744)|(4,9,0.6493,0.1235,0.0643)|(15,7,0.9192,1.0000,0.8002)",2|2|2|2|0|0|0|0|2,0.690430|0.767090|0.720703|0.497803|0.867676|0.508301|0.715820|0.591797|0.596680,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3147,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,26,1.0000,1.0000,0.9355)|(18,30,0.9947,1.0000,1.0000)|(15,26,1.0000,1.0000,0.7563)|(18,21,0.9688,1.0000,1.0000)|(21,24,1.0000,1.0000,0.8200)|(26,15,1.0000,1.0000,0.7492)|(13,2,1.0000,1.0000,1.0000)|(26,15,1.0000,0.0923,0.2465)|(28,27,1.0000,0.9849,0.7983)",2|2|2|2|2|2|2|2|2,1.000000|1.000000|1.000000|0.999023|0.997559|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3148,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(21,25,1.0000,0.9109,1.0000)|(19,3,1.0000,1.0000,1.0000)|(23,9,0.5291,0.6478,0.5492)|(8,30,0.7968,0.5864,0.5778)|(7,16,0.0251,0.4693,0.4005)|(12,8,0.5487,0.1596,0.4894)|(26,19,0.6979,0.9948,0.0376)|(24,19,0.0000,0.0000,1.0000)|(23,9,0.2615,0.0000,0.6385)",0|0|0|0|0|0|0|0|0,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3149,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,16,0.0000,0.0000,1.0000)|(22,13,0.9030,0.0000,0.0000)|(10,8,0.0000,0.0000,0.0000)|(12,18,1.0000,1.0000,0.8745)|(10,8,0.0000,0.0000,1.0000)|(10,8,0.0000,0.0000,1.0000)|(10,8,0.0000,0.0000,1.0000)|(16,20,1.0000,0.0557,0.0000)|(12,18,1.0000,1.0000,1.0000)",1|1|1|1|1|1|1|1|1,0.999512|1.000000|0.998535|0.988281|0.998047|0.998047|0.998047|1.000000|0.987305,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3150,1,1,0.931641,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(30,1,1.0000,0.8142,0.8199)|(28,5,0.0000,0.0000,1.0000)|(7,9,0.0125,0.8895,0.0000)|(3,7,0.2172,0.0000,0.0000)|(12,9,0.6403,0.0000,0.0348)|(30,8,0.4800,0.0000,0.0000)|(18,15,0.0000,0.9745,0.0000)|(6,9,0.4725,0.0150,0.2690)|(19,15,0.8427,0.0000,0.1336)",1|1|1|1|1|1|1|1|1,0.925293|0.890625|0.901855|0.986328|0.972168|0.922363|0.911133|0.929688|0.956055,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3151,8,8,0.998047,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(26,11,0.0000,0.0000,1.0000)|(25,11,0.0242,0.0000,0.0000)|(17,5,0.0000,0.0002,1.0000)|(4,12,0.0000,0.0000,1.0000)|(17,5,0.0000,0.0000,1.0000)|(17,5,0.0000,0.0000,1.0000)|(17,5,0.0000,0.0000,0.9981)|(17,6,0.0000,0.0000,0.9984)|(17,5,0.0000,0.0000,0.9985)",8|8|8|0|8|8|8|8|8,0.972168|0.985840|0.911621|0.520996|0.912109|0.912109|0.911133|0.948730|0.911133,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3152,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(6,12,1.0000,1.0000,1.0000)|(6,18,0.0000,0.8460,1.0000)|(8,19,0.9133,1.0000,1.0000)|(19,9,1.0000,0.9630,1.0000)|(8,20,1.0000,0.8744,0.9227)|(19,9,1.0000,1.0000,1.0000)|(19,9,0.8666,1.0000,0.9818)|(7,18,1.0000,1.0000,1.0000)|(8,20,0.0000,1.0000,1.0000)",1|1|1|1|1|1|1|1|1,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3153,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(6,12,1.0000,1.0000,1.0000)|(11,5,1.0000,0.7549,1.0000)|(23,5,1.0000,1.0000,1.0000)|(21,3,1.0000,0.8081,1.0000)|(8,24,1.0000,0.7102,1.0000)|(11,3,0.0000,0.0000,0.5730)|(11,4,0.0000,0.0000,0.7155)|(23,5,0.0000,0.0000,0.6246)|(9,9,1.0000,1.0000,1.0000)",1|1|1|1|1|1|1|1|1,1.000000|1.000000|1.000000|0.999512|1.000000|0.999023|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3154,9,9,0.984863,0|1|2|3|4|5|6|7|8,1|0|0|0|0|0|0|0|0,40,70848,"(16,28,0.0000,0.0000,0.7700)|(7,18,0.9601,0.5694,0.8694)|(9,6,0.9972,0.0000,0.0000)|(15,28,0.0000,0.0000,1.0000)|(9,6,0.0000,0.0000,0.0000)|(12,26,0.0000,0.0000,0.5918)|(25,17,0.8007,0.4478,0.2060)|(15,15,0.8747,0.6016,1.0000)|(13,17,1.0000,0.0000,0.0000)",0|9|9|0|9|0|9|0|0,1.000000|0.896484|0.920898|0.999512|0.864258|0.892090|0.789551|0.597168|0.830566,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3155,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(13,22,1.0000,1.0000,1.0000)|(1,23,1.0000,1.0000,1.0000)|(19,18,1.0000,1.0000,0.9623)|(10,27,0.0000,0.0000,0.7111)|(19,18,1.0000,1.0000,1.0000)|(5,23,0.0000,0.0000,0.8844)|(19,18,1.0000,1.0000,1.0000)|(21,9,1.0000,1.0000,0.9516)|(16,8,1.0000,1.0000,0.9915)",8|8|8|8|8|8|8|8|8,0.998535|1.000000|0.999023|1.000000|0.999023|1.000000|0.999023|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3156,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(22,18,1.0000,1.0000,1.0000)|(11,4,0.2501,0.0000,0.6787)|(22,25,1.0000,0.9219,0.7102)|(7,28,0.0000,0.1898,1.0000)|(11,4,0.0966,0.0439,0.2556)|(25,19,0.0000,0.0000,0.0000)|(15,21,0.5046,0.0000,0.3513)|(29,17,0.0000,0.0000,0.5852)|(22,18,0.7737,1.0000,1.0000)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3157,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(3,8,0.5357,0.0000,0.0000)|(7,10,0.5312,0.0000,0.0000)|(6,7,0.0000,0.0000,0.2702)|(7,10,0.5893,0.0000,0.1620)|(7,10,0.4950,0.1312,0.1295)|(23,5,0.0000,0.3596,0.9124)|(4,6,0.8348,0.0000,0.1747)|(3,4,0.8568,0.0000,0.1457)|(7,3,0.6292,0.0205,0.0000)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3159,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,6,0.0000,0.0000,0.8778)|(10,23,0.0347,0.0000,1.0000)|(21,7,0.8558,1.0000,1.0000)|(13,12,0.0000,0.3579,0.0333)|(10,23,0.0108,0.0000,1.0000)|(16,5,0.5412,1.0000,0.9277)|(20,7,0.0000,0.0000,0.6255)|(14,8,0.7012,1.0000,1.0000)|(20,8,0.0914,0.0000,0.2061)",2|2|2|2|2|2|2|2|2,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3160,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(8,14,0.9929,1.0000,1.0000)|(24,17,0.9494,1.0000,1.0000)|(8,14,1.0000,1.0000,1.0000)|(14,13,1.0000,0.9997,1.0000)|(16,16,0.8632,1.0000,0.9999)|(13,18,0.0000,0.0000,0.3989)|(13,20,0.9987,1.0000,1.0000)|(13,19,1.0000,0.9987,1.0000)|(13,20,1.0000,1.0000,0.9994)",6|6|6|6|6|6|6|6|6,0.998535|1.000000|0.998047|0.979980|0.993652|0.968750|0.641602|0.938965|0.640625,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3161,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(15,17,1.0000,0.9792,1.0000)|(6,11,1.0000,0.7956,0.6362)|(18,17,0.5761,0.9269,0.4086)|(21,16,0.9739,1.0000,0.8929)|(22,16,0.9001,0.8212,0.3117)|(17,19,0.4732,0.1509,0.9610)|(7,19,0.4331,0.1584,0.8113)|(15,17,0.0000,0.0000,1.0000)|(19,17,0.3642,1.0000,0.9514)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3162,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(26,12,0.2883,1.0000,1.0000)|(16,14,1.0000,1.0000,0.9772)|(23,2,1.0000,1.0000,0.8520)|(15,6,1.0000,0.8534,1.0000)|(25,2,1.0000,1.0000,1.0000)|(4,13,0.7129,0.3881,1.0000)|(22,4,1.0000,0.9386,1.0000)|(8,4,1.0000,0.8550,1.0000)|(22,8,0.9838,1.0000,1.0000)",1|1|1|1|1|1|1|1|1,0.997559|0.999512|0.999023|1.000000|0.999023|1.000000|0.998535|0.999512|0.999023,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3163,9,9,0.999023,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(7,9,0.0000,0.0000,0.2675)|(15,15,0.5000,0.0000,0.0381)|(17,16,0.4548,0.0112,0.0000)|(15,14,0.2162,0.8871,1.0000)|(15,15,0.0000,0.1322,0.3765)|(24,6,0.5047,0.0000,0.1568)|(10,8,0.0000,0.0000,0.0000)|(25,6,0.9783,1.0000,1.0000)|(15,15,0.4659,0.0899,0.0695)",9|9|9|9|9|9|9|9|9,0.988281|0.960938|0.999512|0.999023|0.981934|1.000000|0.996582|1.000000|0.963867,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3164,0,0,0.485352,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(21,26,0.1757,0.6805,0.0000)|(9,21,0.2528,0.1743,0.0000)|(24,20,0.2983,0.5807,0.3690)|(14,20,0.8002,0.3135,0.0000)|(20,28,0.2212,0.5310,0.4339)|(29,21,0.0000,0.7232,0.0394)|(6,10,0.1742,0.7398,0.0000)|(14,17,0.2633,0.5577,0.1703)|(29,21,0.6111,0.6931,0.0000)",2|0|0|2|0|0|0|0|0,0.520996|0.926270|0.814941|0.500977|0.784180|0.948242|0.867676|0.719727|0.734863,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3165,1,1,0.999512,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(10,10,1.0000,0.9895,1.0000)|(7,5,1.0000,1.0000,1.0000)|(26,7,1.0000,1.0000,1.0000)|(10,10,1.0000,0.9971,1.0000)|(9,29,1.0000,1.0000,1.0000)|(10,10,1.0000,0.5843,1.0000)|(13,9,1.0000,1.0000,0.9240)|(7,5,0.7489,0.2397,0.0000)|(10,10,0.0000,0.1068,1.0000)",1|1|1|1|1|1|1|1|1,0.998047|0.999512|1.000000|0.998047|1.000000|0.998535|0.999023|1.000000|0.999023,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3166,9,9,0.999512,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(8,14,0.9920,1.0000,1.0000)|(14,15,1.0000,1.0000,1.0000)|(6,21,0.8813,1.0000,0.9002)|(6,21,0.8371,1.0000,1.0000)|(10,18,1.0000,1.0000,1.0000)|(15,15,0.9597,1.0000,1.0000)|(8,20,0.9575,1.0000,1.0000)|(4,13,0.9311,1.0000,1.0000)|(10,18,1.0000,1.0000,1.0000)",9|9|9|9|9|9|9|9|9,0.996094|1.000000|0.999512|0.999512|0.923340|1.000000|0.999512|0.998535|0.923340,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3167,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(12,9,1.0000,1.0000,1.0000)|(16,18,1.0000,0.0000,0.0000)|(16,17,0.8109,1.0000,1.0000)|(16,19,1.0000,0.0220,1.0000)|(14,7,0.0000,0.0000,0.5714)|(18,21,0.9834,0.0000,0.0000)|(7,9,1.0000,0.0000,0.0000)|(16,18,0.9876,0.0332,0.0000)|(16,20,1.0000,0.0000,0.0000)",2|2|2|2|2|2|2|2|2,1.000000|0.994141|0.999512|0.996094|1.000000|1.000000|1.000000|0.994629|0.999023,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3169,9,9,0.999023,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(5,10,0.0000,0.0000,0.5563)|(5,10,0.0000,0.0000,0.4311)|(19,21,0.0000,0.0000,0.5775)|(2,11,0.0000,0.0000,0.4511)|(19,21,0.0000,0.0000,0.4207)|(5,10,0.0000,0.0000,0.4086)|(7,9,0.0000,0.0000,0.4703)|(26,17,0.0000,0.0000,0.5435)|(31,9,1.0000,1.0000,1.0000)",9|9|9|9|9|9|9|9|9,0.994629|0.995117|0.998535|0.997559|0.998535|0.995605|0.967773|0.999023|0.998535,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3170,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(3,5,0.0000,1.0000,1.0000)|(14,22,0.0000,0.0000,0.9887)|(22,23,0.0000,0.0000,1.0000)|(22,23,0.0000,0.0000,0.3644)|(19,24,0.1968,0.9758,1.0000)|(11,15,0.0000,0.0000,0.3113)|(17,26,0.1293,1.0000,1.0000)|(24,5,0.0000,0.0025,1.0000)|(3,5,0.0000,0.9347,1.0000)",9|9|9|9|9|9|9|9|9,1.000000|0.999512|0.999512|0.999512|0.999512|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3171,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,21,0.0000,1.0000,1.0000)|(19,5,1.0000,0.8472,0.0000)|(26,28,0.0000,0.0000,0.3127)|(20,27,0.0000,0.0000,0.2081)|(13,19,0.0000,0.0000,0.6910)|(19,5,0.0000,0.0043,1.0000)|(20,20,0.6537,0.0000,0.7642)|(22,28,0.0000,0.0000,0.5432)|(14,19,0.0110,0.0167,0.6364)",0|0|0|0|0|0|0|0|0,1.000000|1.000000|1.000000|1.000000|1.000000|0.999512|1.000000|0.999512|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3172,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(9,14,0.0000,0.0000,0.0141)|(17,27,0.7845,0.0000,0.2202)|(19,30,0.0000,0.0000,0.4649)|(18,30,1.0000,0.0000,1.0000)|(19,27,0.9948,0.2140,0.0056)|(15,10,1.0000,0.2092,0.0200)|(20,27,1.0000,0.0000,1.0000)|(18,26,0.7881,0.0858,1.0000)|(13,14,1.0000,0.0000,0.5951)",9|9|9|9|9|9|9|9|9,0.998047|1.000000|1.000000|1.000000|1.000000|1.000000|0.999023|0.999023|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3173,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(18,10,1.0000,1.0000,1.0000)|(3,20,0.0000,0.0000,0.6081)|(14,21,1.0000,1.0000,1.0000)|(16,13,0.7148,1.0000,1.0000)|(17,10,0.9665,1.0000,1.0000)|(28,28,0.0000,0.0000,1.0000)|(22,18,1.0000,0.5848,1.0000)|(10,23,0.5976,0.8946,1.0000)|(8,18,0.6070,1.0000,1.0000)",9|9|9|9|9|9|9|9|9,0.999512|0.999512|1.000000|1.000000|0.999512|0.999512|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3174,2,2,0.999512,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,12,1.0000,1.0000,0.7779)|(13,16,0.0000,0.0000,0.3092)|(14,16,0.0000,1.0000,0.0000)|(15,12,0.0000,0.0000,0.2971)|(14,12,0.0000,0.0000,0.3577)|(6,19,0.0000,0.0000,0.5719)|(24,15,0.8585,0.7903,1.0000)|(8,13,0.0000,0.0000,0.2248)|(15,12,0.0000,0.0000,0.2712)",2|2|2|2|2|2|2|2|2,0.990234|0.999512|0.985352|0.987305|0.987305|1.000000|0.999023|0.998047|0.987305,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3175,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(6,16,0.0684,0.0000,0.0000)|(12,16,1.0000,0.5357,0.7370)|(7,8,1.0000,0.5933,0.6892)|(14,16,1.0000,0.3517,0.5001)|(6,13,0.9665,0.4491,0.7519)|(25,11,1.0000,0.4175,0.7770)|(25,11,1.0000,0.3876,0.7558)|(25,20,1.0000,0.4467,0.7213)|(6,13,1.0000,0.3692,0.8055)",1|1|1|1|1|1|1|1|1,0.999512|1.000000|1.000000|1.000000|0.999023|1.000000|1.000000|1.000000|0.999023,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3176,7,7,1.000000,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(21,10,1.0000,1.0000,1.0000)|(27,11,1.0000,1.0000,1.0000)|(8,17,1.0000,1.0000,0.9995)|(27,7,1.0000,1.0000,1.0000)|(21,10,1.0000,1.0000,0.9984)|(29,20,1.0000,1.0000,1.0000)|(11,14,1.0000,1.0000,1.0000)|(21,8,1.0000,1.0000,0.9757)|(21,8,1.0000,0.9997,1.0000)",7|7|7|7|7|7|7|7|7,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3177,0,0,0.905762,1|2|3|4|5|6|7|8|9,0|1|0|0|0|0|0|0|0,40,70848,"(16,18,0.9597,0.7053,0.6668)|(23,5,0.7312,0.0450,0.0636)|(18,6,0.5461,0.0000,0.0000)|(18,6,0.5987,0.0000,0.0000)|(18,14,1.0000,1.0000,0.9096)|(18,6,0.6557,0.0000,0.0000)|(18,6,0.6893,0.0000,0.0162)|(17,18,0.6711,0.0516,0.0000)|(19,16,1.0000,1.0000,0.8235)",0|2|0|0|0|0|0|0|0,0.996094|0.997070|0.962891|0.963379|0.737305|0.962402|0.962402|0.994141|0.885742,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
3178,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(26,8,1.0000,1.0000,0.9989)|(16,23,1.0000,1.0000,1.0000)|(13,11,1.0000,1.0000,0.9005)|(19,8,0.4367,1.0000,0.3940)|(16,23,1.0000,1.0000,1.0000)|(19,15,0.0000,1.0000,0.0952)|(13,11,1.0000,0.9470,1.0000)|(16,23,1.0000,1.0000,1.0000)|(16,23,1.0000,1.0000,1.0000)",5|5|5|5|5|5|5|5|5,1.000000|0.999512|1.000000|1.000000|0.999512|1.000000|1.000000|0.999512|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
