image_id,ds_idx,true_label,target_label,pred_before,conf_before,success,adv_label,adv_conf,gens_used,queries,x,y,r,g,b,best_fitness,reached,pop_size,F,Cr,max_gens,es_target,stall_patience,seed,commit,device
14,16,5,9,5,0.999980,0,5,0.999976,11,43200,0.03516675904393196,0.015207708813250065,-0.008513,-0.005151,-0.040411,7.96388821555638e-09,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
15,17,7,0,7,0.999994,0,7,0.999992,50,183600,0.6516028046607971,0.0614648312330246,0.975084,0.293040,0.126973,5.097746935689429e-08,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
15,17,7,1,7,0.999994,0,7,0.999991,50,183600,1.0,1.0,0.000000,0.000000,0.146693,5.149456114850182e-07,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
15,17,7,2,7,0.999994,0,7,0.999993,50,183600,0.0011184010654687881,0.12322334945201874,0.479429,0.000000,0.000000,5.654694632539758e-07,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
15,17,7,3,7,0.999994,0,7,0.999991,50,183600,0.9273420572280884,1.0,0.000000,0.000000,0.022896,1.1329176459184964e-06,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
15,17,7,4,7,0.999994,0,7,0.999991,50,183600,1.0,0.8227121829986572,0.000001,0.000000,0.000000,3.4006027362920577e-06,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
15,17,7,5,7,0.999994,0,7,0.999972,50,183600,3.198143482208252,1.5183783769607544,-0.678197,-0.007072,0.232804,7.851029977246071e-07,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
15,17,7,6,7,0.999994,0,7,0.999971,50,183600,3.401369571685791,2.3165409564971924,-0.531388,-0.729226,0.809714,1.320776163993287e-06,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
15,17,7,8,7,0.999994,0,7,0.999972,50,183600,3.4585890769958496,1.9604735374450684,-0.291620,-1.096327,0.574517,5.760853127867449e-07,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
15,17,7,9,7,0.999994,0,7,0.999972,50,183600,3.2476933002471924,1.9133975505828857,-0.062863,-0.315632,0.239691,6.565242983924691e-06,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
16,18,8,0,8,0.999962,0,8,0.999934,50,183600,0.0,0.014261581003665924,0.000000,0.000000,0.000000,3.0194232749636285e-05,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
16,18,8,1,8,0.999962,0,8,0.999934,50,183600,0.0,0.0,0.000000,0.000000,0.000000,1.2079587577318307e-05,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
16,18,8,2,8,0.999962,0,8,0.999813,50,183600,0.5298821330070496,0.9163880348205566,0.000000,0.000000,0.000000,1.7468311853008345e-05,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
16,18,8,3,8,0.999962,0,8,0.999934,50,183600,0.011370912194252014,0.0,0.000000,0.000136,0.000000,3.560337745511788e-06,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
16,18,8,4,8,0.999962,0,8,0.999876,50,183600,0.6843694448471069,0.9347617626190186,0.663864,0.001590,0.000000,2.917511437772191e-06,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
16,18,8,5,8,0.999962,0,8,0.999872,50,183600,0.6435309648513794,1.0,0.521900,0.003219,0.008219,9.556948725730763e-07,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
16,18,8,6,8,0.999962,0,8,0.999934,50,183600,-0.003135544480755925,-0.028928246349096298,-0.029894,-0.033181,-0.058773,3.787445166381076e-06,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
16,18,8,7,8,0.999962,0,8,0.999934,50,183600,-0.025161555036902428,-0.03508487716317177,-0.014082,-0.054421,-0.043384,2.933778205260751e-06,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
16,18,8,9,8,0.999962,0,8,0.999597,50,183600,2.4313294887542725,2.391592264175415,-0.237256,-0.483528,1.117513,1.021253046928905e-05,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
17,19,6,0,6,1.000000,0,6,1.000000,50,183600,0.6626699566841125,0.6343874931335449,0.421302,0.069221,0.327900,2.957672995407279e-09,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
17,19,6,1,6,1.000000,0,6,1.000000,50,183600,0.37334129214286804,0.44339609146118164,0.403426,0.080675,0.265433,2.9771145548807e-09,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
17,19,6,2,6,1.000000,0,6,1.000000,50,183600,0.13448037207126617,0.09890498965978622,0.430279,0.235287,0.206226,3.018162715306971e-07,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
17,19,6,3,6,1.000000,0,6,1.000000,50,183600,0.7681593894958496,0.28140395879745483,0.303909,0.000000,0.022869,4.383856389011953e-09,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
17,19,6,4,6,1.000000,0,6,1.000000,50,183600,0.9833266735076904,0.47852623462677,0.297759,0.000000,0.021519,5.586446416572244e-09,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
17,19,6,5,6,1.000000,0,6,1.000000,50,183600,0.11467789113521576,0.0,0.416392,0.079558,0.312559,2.8175679567254974e-09,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
17,19,6,7,6,1.000000,0,6,1.000000,50,183600,0.5758092999458313,0.20386900007724762,0.326087,-0.009561,0.012895,1.8709074289802174e-09,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
17,19,6,8,6,1.000000,0,6,1.000000,50,183600,1.775164008140564,1.0281624794006348,0.297106,-0.556235,0.446937,1.1727892434976184e-08,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
17,19,6,9,6,1.000000,0,6,0.999996,50,183600,1.519282579421997,3.2889492511749268,0.962313,2.451335,1.705257,2.6594690893944062e-08,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
18,20,7,0,7,0.625584,0,7,0.611581,40,147600,0.012919565662741661,0.061799149960279465,0.000000,0.000000,0.043963,0.0005679987953044474,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
18,20,7,1,7,0.625584,0,7,0.611379,40,147600,0.034244198352098465,0.0432303249835968,0.000000,0.000000,0.000032,0.0001522625971119851,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
18,20,7,2,7,0.625584,0,7,0.611379,40,147600,0.0,0.0,0.000000,0.000000,0.000000,4.904355955659412e-05,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
18,20,7,3,7,0.625584,0,7,0.611378,40,147600,0.08905084431171417,0.008337203413248062,0.000000,0.000000,0.000106,0.0026477025821805,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
18,20,7,4,7,0.625584,0,7,0.611607,40,147600,0.03728904575109482,0.0,0.000000,0.000000,0.046958,0.00032163364812731743,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
18,20,7,5,7,0.625584,0,7,0.611349,40,147600,-0.0975772812962532,0.01908078044652939,-0.022897,-0.014101,0.019905,0.3728265166282654,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
18,20,7,6,7,0.625584,0,7,0.611379,40,147600,-0.05131572484970093,-0.07675889134407043,0.000003,-0.065794,-0.053777,2.5733712391229346e-05,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
18,20,7,8,7,0.625584,0,7,0.611418,40,147600,-0.046146757900714874,-0.011555125936865807,0.000675,-0.091413,-0.036643,2.3631941076018848e-05,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
18,20,7,9,7,0.625584,0,7,0.611378,40,147600,-0.08949993550777435,-0.006114702671766281,-0.011362,-0.037851,0.000011,0.012056426145136356,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
19,21,0,1,0,0.999597,0,0,0.999588,50,183600,0.8954029083251953,0.2964138984680176,0.833207,0.735101,0.000000,3.8422959391937184e-07,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
19,21,0,2,0,0.999597,0,0,0.999585,50,183600,0.6591821908950806,0.2831774950027466,0.986307,0.821530,0.000000,0.0004064378153998405,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
19,21,0,3,0,0.999597,0,0,0.999631,50,183600,0.5760403275489807,0.09540390968322754,0.524002,0.000000,0.000017,8.923882433009567e-07,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
19,21,0,4,0,0.999597,0,0,0.999636,50,183600,0.0068175652995705605,0.0,0.000000,0.000005,0.000000,2.552560260937753e-07,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
19,21,0,5,0,0.999597,0,0,0.999629,50,183600,0.6900206804275513,0.0501740425825119,0.734707,0.000000,0.000000,1.3523751363209158e-07,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
19,21,0,6,0,0.999597,0,0,0.999586,50,183600,0.8208487629890442,-0.2430230975151062,0.871776,0.770231,-0.328491,4.20398509959341e-06,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
19,21,0,7,0,0.999597,0,0,0.999649,50,183600,-0.8126847743988037,2.3459274768829346,0.149194,-0.697481,0.083722,3.5121550467920315e-07,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
19,21,0,8,0,0.999597,0,0,0.999633,50,183600,0.36846503615379333,-0.3465707302093506,0.008062,-0.115840,0.218086,1.8364291918260278e-06,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
19,21,0,9,0,0.999597,0,0,0.999635,50,183600,-0.0513228178024292,0.10705044865608215,-0.112172,0.023687,-0.083728,1.055476900546637e-06,0,400,0.5,0.9,50,0.9,8,1337,d245230,mps
