ds_idx,true_label,pred_before,conf_before,targets,hit_mask,gens_used,queries,best_xy_rgb_per_target,adv_labels_per_target,adv_confs_per_target,pop,max_gens,F,Cr,es_target,xy_topk,xy_mutate_prob,seed,device,prior
237,0,0,0.999512,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,22,0.4457,1.0000,0.3218)|(14,29,1.0000,0.8125,0.3331)|(14,29,0.1793,1.0000,0.5695)|(13,18,0.1441,1.0000,0.1327)|(16,22,0.2119,1.0000,0.0823)|(17,20,0.2224,1.0000,0.2831)|(15,21,0.0000,1.0000,0.2083)|(15,24,0.1748,1.0000,0.2600)|(15,20,1.0000,1.0000,0.0000)",0|0|0|0|0|0|0|0|0,0.470703|1.000000|1.000000|1.000000|0.558105|0.476318|0.652344|0.997559|0.778320,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
238,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(3,18,0.0000,0.0000,0.8815)|(20,12,0.0000,0.0000,0.8824)|(20,18,0.0000,0.0000,0.8368)|(16,13,0.0000,0.0000,1.0000)|(19,16,0.0000,0.0000,0.8999)|(20,12,0.0000,0.0000,1.0000)|(7,13,0.0000,0.0000,0.7381)|(21,10,0.0000,0.0000,0.8177)|(22,11,0.0000,0.0000,0.9752)",5|5|5|5|5|5|5|5|5,1.000000|1.000000|1.000000|0.993652|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
239,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(6,5,0.2026,0.7094,0.4564)|(24,19,0.9135,0.3588,0.4664)|(8,6,0.0000,0.0835,0.2620)|(9,7,1.0000,1.0000,1.0000)|(8,5,0.0000,0.0000,0.2749)|(13,21,0.0000,0.0809,0.2964)|(14,19,1.0000,0.1140,0.5893)|(11,10,0.3274,0.8855,0.1408)|(13,21,0.6508,0.4862,0.9457)",5|5|5|5|5|5|5|5|5,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
240,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(7,3,1.0000,0.9087,1.0000)|(25,18,0.9323,0.9523,0.9416)|(4,2,1.0000,1.0000,1.0000)|(18,26,1.0000,0.6293,0.7692)|(5,4,1.0000,1.0000,1.0000)|(13,28,1.0000,1.0000,1.0000)|(25,18,1.0000,0.8821,1.0000)|(13,28,1.0000,0.9533,0.9895)|(13,28,0.9529,1.0000,1.0000)",1|1|1|1|1|1|1|1|1,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
241,1,1,0.999512,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,19,0.1343,0.0000,0.0000)|(9,12,0.1871,0.0019,0.1122)|(19,22,0.2770,0.1093,0.0191)|(27,13,0.0000,0.1007,0.0000)|(21,22,0.1756,0.0000,0.0000)|(1,19,0.2574,0.1585,0.0000)|(21,19,0.1961,0.0000,0.0000)|(21,19,0.1033,0.0000,0.0000)|(27,13,0.1499,0.0000,0.0000)",1|1|1|1|1|1|1|1|1,0.888184|0.999023|0.995117|1.000000|0.985840|0.998535|0.994141|0.994629|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
242,8,8,0.973633,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(26,14,1.0000,1.0000,1.0000)|(3,28,1.0000,1.0000,0.9514)|(2,17,1.0000,0.9739,1.0000)|(15,3,1.0000,1.0000,1.0000)|(26,12,1.0000,1.0000,1.0000)|(3,15,1.0000,1.0000,1.0000)|(25,20,1.0000,1.0000,0.9985)|(12,29,1.0000,1.0000,1.0000)|(3,15,1.0000,1.0000,0.9987)",8|8|8|8|8|8|8|8|8,0.966309|0.795410|0.955566|0.963379|0.987305|0.704590|0.980469|0.613281|0.704590,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
243,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(24,24,0.9496,0.4952,1.0000)|(15,28,1.0000,0.1076,0.3380)|(20,20,1.0000,0.0000,0.0103)|(19,21,0.0949,0.9507,1.0000)|(26,21,1.0000,0.1074,0.1712)|(14,22,0.9383,0.8285,1.0000)|(14,23,0.9874,0.0000,0.0000)|(15,25,0.0000,0.0000,0.5645)|(12,29,0.9921,0.0000,0.0000)",9|9|9|9|9|9|9|9|9,1.000000|0.999023|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|0.999023,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
244,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(22,13,1.0000,1.0000,1.0000)|(17,15,1.0000,1.0000,0.9772)|(17,16,1.0000,1.0000,1.0000)|(20,15,1.0000,1.0000,0.4687)|(24,25,0.2852,0.8139,0.9154)|(22,13,0.9187,0.2658,0.4743)|(12,14,0.6746,1.0000,1.0000)|(12,14,0.5776,0.5461,0.1385)|(23,16,0.6964,0.6688,0.8924)",0|0|0|0|0|0|0|0|0,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
245,3,3,0.997070,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(26,8,1.0000,0.8581,0.0000)|(17,7,1.0000,1.0000,0.0000)|(20,6,1.0000,1.0000,0.0552)|(18,8,1.0000,0.3051,0.0000)|(20,6,1.0000,1.0000,0.1343)|(19,10,0.9113,1.0000,0.0000)|(18,12,1.0000,1.0000,0.0000)|(17,7,1.0000,0.9819,0.0719)|(17,5,1.0000,0.5425,0.0000)",3|3|3|3|3|3|3|3|3,0.978516|0.859375|0.849609|0.966797|0.857422|1.000000|0.998535|0.871094|0.920898,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
246,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(17,14,0.0000,0.0000,1.0000)|(20,25,0.0000,0.3991,0.0000)|(20,25,0.0000,0.0402,0.9783)|(23,18,0.0000,0.0023,1.0000)|(11,20,0.1005,0.0000,0.0000)|(19,14,0.0281,0.2966,1.0000)|(11,20,0.1959,0.0000,0.0705)|(12,6,0.0000,0.0000,1.0000)|(12,25,0.1306,0.0000,0.0000)",1|1|1|1|1|1|1|1|1,1.000000|1.000000|0.999512|1.000000|0.999512|1.000000|0.999512|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
248,2,2,0.999512,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(24,11,0.3066,0.8665,0.9585)|(14,10,0.0000,0.0000,0.2770)|(12,8,0.0000,0.0007,0.0000)|(24,11,0.0000,0.0000,0.2592)|(15,7,0.0000,0.0000,0.4708)|(14,9,0.0000,0.0000,0.2110)|(15,7,0.0000,0.0000,0.3616)|(15,10,0.0000,0.0000,0.3921)|(26,20,0.0000,0.0000,0.4111)",2|2|2|2|2|2|2|2|2,0.999512|0.999512|0.925293|0.999512|0.981934|0.999512|0.979980|0.999512|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
249,2,2,0.871582,0|1|3|4|5|6|7|8|9,1|0|0|0|0|0|0|0|0,40,70848,"(20,26,0.8546,0.9861,0.7378)|(16,9,0.6730,1.0000,1.0000)|(17,9,1.0000,1.0000,0.6620)|(16,10,0.2758,0.3234,0.3966)|(16,10,1.0000,0.0000,0.0000)|(7,17,1.0000,0.7790,1.0000)|(3,19,0.0000,1.0000,1.0000)|(3,19,0.0930,0.8762,0.2956)|(7,17,1.0000,0.8227,1.0000)",0|2|2|2|2|0|0|2|0,0.912109|0.882324|0.731445|0.909668|0.585449|0.651855|0.653809|0.583496|0.711914,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
250,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,16,1.0000,0.9984,1.0000)|(15,16,0.7208,1.0000,1.0000)|(16,13,1.0000,1.0000,0.9982)|(15,13,0.3936,1.0000,1.0000)|(9,8,0.4985,1.0000,1.0000)|(15,16,0.3853,1.0000,1.0000)|(14,15,0.3810,1.0000,1.0000)|(16,18,0.4983,1.0000,1.0000)|(20,14,0.4686,1.0000,1.0000)",5|5|5|5|5|5|5|5|5,0.771484|0.737793|0.999023|0.988281|0.999512|0.708008|0.979492|0.998047|0.998535,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
251,3,3,1.000000,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(10,14,0.0000,0.0000,1.0000)|(18,26,0.0000,0.0000,1.0000)|(21,14,1.0000,1.0000,1.0000)|(23,24,0.0000,0.0000,0.8739)|(19,26,0.0000,0.0000,0.7405)|(8,16,1.0000,1.0000,1.0000)|(9,3,0.0000,0.0000,1.0000)|(9,3,1.0000,1.0000,1.0000)|(7,13,0.0000,0.0000,0.8747)",3|3|3|3|3|3|3|3|3,0.998047|1.000000|0.993164|1.000000|1.000000|1.000000|1.000000|0.992676|0.999023,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
252,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(8,10,1.0000,0.7625,0.5211)|(11,30,1.0000,1.0000,1.0000)|(10,26,0.7173,0.2053,0.0327)|(7,20,0.0000,0.0000,0.2947)|(8,30,1.0000,0.9244,0.8539)|(8,10,0.9717,1.0000,1.0000)|(8,10,1.0000,0.7953,1.0000)|(7,26,1.0000,1.0000,0.9544)|(8,10,0.9638,1.0000,1.0000)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
253,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(19,14,1.0000,0.9970,1.0000)|(12,11,1.0000,1.0000,1.0000)|(21,12,1.0000,1.0000,1.0000)|(14,22,1.0000,1.0000,1.0000)|(21,12,1.0000,1.0000,1.0000)|(20,13,1.0000,1.0000,1.0000)|(19,10,1.0000,1.0000,1.0000)|(26,26,1.0000,1.0000,1.0000)|(24,28,1.0000,1.0000,0.9958)",9|9|9|9|9|9|9|9|9,0.999512|1.000000|0.998047|1.000000|0.998047|0.999512|0.999512|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
254,4,4,0.999023,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(9,6,1.0000,0.5031,1.0000)|(10,6,0.0000,0.0000,0.8308)|(23,8,1.0000,1.0000,1.0000)|(10,10,0.0014,0.0025,1.0000)|(14,17,0.0000,0.0000,0.0000)|(22,27,0.0000,0.0000,0.8700)|(8,6,0.0000,0.0000,1.0000)|(7,5,0.0000,0.0000,0.7302)|(10,6,1.0000,0.7899,1.0000)",4|4|4|4|4|4|4|4|4,0.979980|0.993652|0.998535|0.884766|0.997559|0.997070|0.979004|0.970215|0.992676,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
255,0,0,0.998535,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(23,21,0.0000,0.8416,0.7234)|(13,22,0.0000,0.7420,0.0000)|(20,23,0.6278,0.0000,0.0000)|(10,18,0.0000,1.0000,0.3613)|(7,18,0.0700,0.6609,0.0058)|(13,16,0.0000,0.9979,0.4390)|(10,16,0.0000,1.0000,0.6062)|(4,21,0.0000,1.0000,0.7084)|(20,23,0.0000,0.9881,0.6869)",0|0|0|0|0|0|0|0|0,1.000000|0.999023|1.000000|1.000000|0.999512|0.999512|1.000000|0.985352|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
256,3,3,1.000000,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(28,9,0.0000,0.0000,0.5066)|(13,5,0.0000,0.0000,0.9707)|(3,24,0.0000,0.0000,0.4885)|(4,27,0.0000,0.0000,0.4983)|(6,28,0.0000,0.0000,0.5176)|(4,25,0.0000,0.0000,0.6607)|(8,25,0.0000,0.0907,0.6188)|(6,28,0.0000,0.0000,0.3560)|(22,11,0.0000,0.0000,0.6464)",3|3|3|3|3|3|3|3|3,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
257,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(4,16,0.9724,1.0000,1.0000)|(2,25,0.6809,0.0041,0.0000)|(3,25,0.0405,0.3792,0.9270)|(26,11,1.0000,0.0000,0.3206)|(12,30,0.8537,0.2025,0.2806)|(1,25,0.5581,0.3764,0.2080)|(3,26,0.6492,0.3972,0.3949)|(13,30,0.2506,0.0000,0.9415)|(1,25,0.8955,1.0000,0.7377)",0|0|0|0|0|0|0|0|0,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
258,0,0,0.936035,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(6,11,0.0000,0.0000,0.8409)|(6,11,0.0000,0.0000,0.7066)|(21,13,0.0043,0.0000,0.5700)|(8,28,0.0000,0.0597,0.7358)|(10,11,0.0000,0.0000,0.6722)|(17,11,0.0000,0.0000,0.4237)|(10,11,0.0000,0.0000,0.6017)|(6,11,0.6025,0.0000,0.0000)|(12,29,0.0000,0.0137,1.0000)",8|8|0|0|0|0|0|8|0,0.696289|0.723633|0.747070|0.930176|0.961426|0.999512|0.959961|0.885254|0.978516,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
259,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(14,21,1.0000,0.7396,1.0000)|(13,22,0.8815,1.0000,1.0000)|(18,10,0.5227,0.2858,0.1083)|(16,5,0.5299,0.3264,0.0205)|(19,10,1.0000,0.6308,0.1944)|(13,21,0.4868,0.5888,1.0000)|(13,23,0.6138,0.3244,0.0000)|(14,23,1.0000,0.6137,0.0838)|(19,11,0.4507,0.3127,0.9886)",9|9|9|9|9|9|9|9|9,0.997559|1.000000|1.000000|1.000000|0.999512|0.998535|0.999512|0.998535|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
260,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(25,23,0.3098,0.0995,0.8290)|(2,21,0.6626,0.5883,0.9345)|(9,30,0.1492,0.2077,0.0912)|(25,23,0.7079,0.4084,0.0338)|(4,28,0.4548,0.6781,0.2824)|(26,22,0.1363,0.8653,0.3870)|(4,22,0.6685,0.4996,0.9587)|(9,30,0.3534,0.7075,0.8709)|(4,22,0.0573,1.0000,1.0000)",8|8|8|8|8|8|8|8|8,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
261,1,1,0.999023,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(8,21,1.0000,0.8455,1.0000)|(4,15,1.0000,0.8538,0.7583)|(8,21,0.9337,0.7005,0.7671)|(8,20,0.2550,0.8434,1.0000)|(11,24,1.0000,0.8060,0.8018)|(8,21,1.0000,0.6938,0.9059)|(9,18,1.0000,0.8927,0.6713)|(8,20,0.1055,0.3527,0.0000)|(13,28,0.0000,1.0000,1.0000)",1|1|1|1|1|1|1|1|1,0.987305|1.000000|0.986816|0.995605|0.999023|0.986816|0.998535|0.998535|0.993164,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
262,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|1|0|0|0|0|0,40,70848,"(8,5,0.0000,1.0000,1.0000)|(15,14,0.0776,0.4877,1.0000)|(8,9,1.0000,1.0000,1.0000)|(12,15,1.0000,1.0000,0.5788)|(14,12,1.0000,0.0693,0.0000)|(9,8,1.0000,0.0972,0.4174)|(13,14,0.0000,1.0000,0.8793)|(9,3,0.0455,0.5654,1.0000)|(10,11,0.0000,0.7726,0.7851)",5|3|5|5|5|5|5|5|5,0.994629|0.510254|0.999512|0.930664|0.764648|0.999512|0.560547|0.999512|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
263,7,7,0.999512,0|1|2|3|4|5|6|8|9,0|0|0|1|0|1|0|0|0,40,70848,"(14,13,1.0000,1.0000,1.0000)|(21,13,1.0000,1.0000,1.0000)|(22,16,1.0000,1.0000,1.0000)|(21,16,1.0000,1.0000,1.0000)|(19,14,1.0000,1.0000,1.0000)|(14,13,1.0000,1.0000,1.0000)|(28,11,1.0000,1.0000,1.0000)|(25,14,1.0000,1.0000,1.0000)|(14,13,1.0000,1.0000,1.0000)",5|7|3|3|7|5|7|7|5,0.980957|0.936035|0.966309|0.997070|1.000000|0.980957|1.000000|0.999512|0.980957,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
264,0,0,0.978027,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,9,0.0000,0.0000,0.7843)|(10,7,0.0000,0.0000,0.2722)|(14,18,0.0270,0.7592,0.5506)|(8,15,0.0000,0.0000,0.2682)|(14,9,0.2653,0.0000,0.5917)|(10,8,0.2707,0.0000,0.2578)|(6,7,0.3001,0.0000,0.0777)|(16,18,1.0000,0.1862,0.0000)|(9,10,0.0418,0.0000,0.0000)",0|0|0|0|0|0|0|0|0,0.899902|0.760742|0.993164|0.936523|0.862793|0.828125|0.971191|0.991699|0.983398,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
265,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,13,1.0000,1.0000,1.0000)|(13,19,0.9740,1.0000,0.7013)|(11,26,1.0000,1.0000,0.9696)|(5,16,1.0000,0.7311,0.8166)|(17,21,1.0000,0.7420,0.7435)|(13,19,0.8360,0.9024,0.7516)|(22,15,0.6539,1.0000,0.6562)|(13,19,0.9064,0.8585,0.6730)|(13,19,1.0000,0.7441,0.7981)",8|2|8|8|8|2|8|2|2,1.000000|0.536133|0.999512|0.854980|0.711426|0.401367|1.000000|0.381836|0.382568,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
266,2,2,0.991699,0|1|3|4|5|6|7|8|9,0|0|1|0|0|0|0|0|0,40,70848,"(10,13,0.0000,0.0000,1.0000)|(10,13,0.0000,0.0000,1.0000)|(22,19,0.2802,0.0000,0.0000)|(11,8,0.4319,0.0000,0.1571)|(12,1,0.0048,0.0000,0.0000)|(18,16,0.0199,1.0000,0.0009)|(22,19,0.8620,0.1187,0.0131)|(2,19,0.2239,0.2300,0.9512)|(11,7,0.0000,1.0000,0.0000)",3|3|2|2|2|2|2|2|3,0.471436|0.471436|0.998535|0.997070|0.484131|0.999023|0.998047|0.984375|0.598145,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
267,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(11,18,0.0000,0.0000,0.8145)|(29,14,0.0000,0.0000,0.5166)|(10,17,0.0000,0.0000,0.2260)|(9,10,0.0000,0.0000,0.8365)|(23,17,0.0000,0.0000,0.8967)|(17,12,0.0000,0.0000,0.7598)|(10,17,0.0000,0.0000,0.5234)|(10,17,0.0000,0.0014,0.4660)|(23,17,0.0000,0.0000,0.5312)",4|4|4|4|4|4|4|4|4,0.999023|1.000000|0.999512|1.000000|1.000000|1.000000|0.999512|0.999512|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
268,7,7,1.000000,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(12,12,0.0000,0.0000,0.8356)|(12,12,0.0000,0.0000,1.0000)|(19,29,0.0000,0.0000,0.3119)|(15,16,0.0000,0.0000,0.9450)|(25,21,0.0000,0.0000,0.9145)|(19,14,0.0000,0.0000,0.3914)|(16,26,0.0000,0.0000,0.5036)|(16,25,0.0000,0.0000,0.4176)|(25,21,0.0000,0.0000,0.8910)",7|7|7|7|7|7|7|7|7,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
270,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(24,3,0.0000,0.0000,0.6629)|(19,10,0.3432,0.7638,0.7503)|(22,10,0.9543,0.8064,0.5656)|(23,2,0.3512,0.1733,0.1787)|(23,2,0.3368,0.1740,0.2346)|(16,21,1.0000,0.7558,0.3760)|(14,21,0.9639,0.7793,0.8442)|(20,10,0.9195,0.7986,0.6836)|(19,10,0.8671,0.9937,0.0804)",2|2|2|2|2|2|2|2|2,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
272,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,13,1.0000,1.0000,1.0000)|(16,22,1.0000,0.9996,1.0000)|(15,23,1.0000,1.0000,0.9983)|(16,26,1.0000,1.0000,0.9985)|(14,14,0.9935,1.0000,1.0000)|(17,22,1.0000,1.0000,1.0000)|(19,24,1.0000,1.0000,1.0000)|(8,22,1.0000,1.0000,1.0000)|(5,24,1.0000,1.0000,0.6541)",6|6|6|6|6|6|6|6|6,1.000000|0.999512|0.999512|1.000000|1.000000|1.000000|0.999512|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
273,3,3,0.999512,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,9,1.0000,1.0000,1.0000)|(22,16,0.0000,0.0000,0.6480)|(12,16,0.0000,0.0000,0.8077)|(22,16,0.1020,0.1070,0.9193)|(16,6,0.0295,0.0000,0.0000)|(15,16,0.0000,0.0905,1.0000)|(15,18,0.6998,0.0144,0.0000)|(12,16,0.0000,0.0671,1.0000)|(12,16,0.0000,0.6641,1.0000)",3|3|5|3|3|3|3|5|5,0.951660|0.998535|0.690918|0.999023|0.958008|0.989258|0.941895|0.810547|0.642578,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
274,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(20,23,0.8891,0.8627,1.0000)|(20,23,1.0000,1.0000,0.9874)|(4,11,0.0000,0.0000,1.0000)|(20,23,0.9668,0.9957,0.7862)|(10,27,0.0000,0.0000,0.5729)|(8,9,1.0000,1.0000,0.7988)|(7,8,1.0000,1.0000,0.7347)|(8,8,1.0000,1.0000,0.7829)|(26,22,1.0000,0.7932,0.5205)",8|8|8|8|8|8|8|8|8,0.796387|0.696289|0.999023|0.736816|1.000000|1.000000|1.000000|1.000000|0.980957,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
276,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,19,1.0000,1.0000,0.0631)|(18,20,1.0000,0.9850,0.1213)|(18,16,0.9819,1.0000,0.0493)|(14,19,1.0000,0.7286,0.5324)|(12,18,1.0000,1.0000,0.0290)|(9,17,0.9957,0.9026,0.2194)|(9,16,1.0000,1.0000,0.1219)|(14,19,0.8771,0.9010,0.0818)|(18,16,1.0000,0.7667,0.2684)",0|0|0|0|0|0|0|0|0,0.998047|1.000000|1.000000|0.998535|0.999512|1.000000|1.000000|0.998535|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
278,4,4,0.999512,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(21,12,1.0000,1.0000,1.0000)|(21,12,1.0000,1.0000,1.0000)|(16,9,1.0000,1.0000,1.0000)|(13,8,1.0000,0.6997,1.0000)|(16,7,1.0000,1.0000,1.0000)|(13,7,1.0000,0.8648,1.0000)|(21,12,1.0000,1.0000,1.0000)|(16,9,1.0000,1.0000,1.0000)|(12,12,1.0000,0.9988,1.0000)",4|4|4|4|4|4|4|4|4,0.934082|0.934082|0.958008|1.000000|0.910156|1.000000|0.934082|0.958008|0.998535,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
279,3,3,0.998535,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(9,6,1.0000,1.0000,0.9505)|(20,9,0.0000,0.0000,1.0000)|(11,5,1.0000,1.0000,1.0000)|(25,3,1.0000,0.8687,0.9340)|(18,9,1.0000,0.7911,0.4808)|(11,5,1.0000,0.0000,0.1971)|(13,18,0.0000,0.0763,1.0000)|(18,2,0.7207,0.0000,1.0000)|(19,11,0.0000,0.8225,1.0000)",3|3|5|3|3|5|3|3|3,0.749512|0.756836|0.627930|0.995117|0.999023|0.469482|0.999023|0.944824|0.999023,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
280,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(26,15,1.0000,0.9194,1.0000)|(8,18,1.0000,0.0000,0.1466)|(16,25,1.0000,0.0000,0.0000)|(17,23,1.0000,0.0000,0.0000)|(20,19,1.0000,0.0000,0.0000)|(23,15,1.0000,0.0000,0.4046)|(16,24,1.0000,0.7277,1.0000)|(8,18,1.0000,0.0000,0.0000)|(26,13,0.0000,0.0000,0.0841)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|0.998535|1.000000|1.000000|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
281,0,0,0.996582,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,21,0.9800,1.0000,0.8617)|(6,29,1.0000,1.0000,1.0000)|(14,21,1.0000,1.0000,0.9817)|(13,21,0.9709,1.0000,0.8612)|(11,19,0.9787,1.0000,0.8960)|(14,21,1.0000,1.0000,1.0000)|(14,21,1.0000,1.0000,1.0000)|(12,28,0.9753,1.0000,0.9893)|(3,22,1.0000,1.0000,1.0000)",0|0|0|0|0|0|0|0|0,0.651855|0.998047|0.658691|0.916016|0.996094|0.661133|0.661133|0.999512|0.999023,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
